edad,estado_civil,tipo_de_vivienda,estrato,nivel_academico,profesion,tipo_contrato,antiguedad_trabajo,cargo,ingresos,gastos,activos,pasivos,origen_fondos,declara_renta,referencias_familiares,es_pep,responsabilidad_fiscal_exterior,tipo_credito,monto_solicitado,destino_credito,scoring_puntaje,favorable,cuotas_pagar
42,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,8,Profesional,9500000,6000000,32000000,60000000,Salario,Sí,2,No,No,Crédito de consumo,25000000,Viajes y turismo,170,No,12
41,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Directivo,10000000,5600000,28000000,57000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,160,No,15
43,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,9,Profesional,11500000,5300000,35000000,62000000,Salario,Sí,2,No,No,Crédito de consumo,24000000,Viajes y turismo,150,No,16
44,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,7,Directivo,9000000,5500000,30000000,59000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,155,No,12
39,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,5,Profesional,12000000,5800000,34000000,61000000,Salario,Sí,2,No,No,Crédito de consumo,25000000,Viajes y turismo,165,No,13
36,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Directivo,10000000,6000000,33000000,60000000,Salario,Sí,2,No,No,Crédito de consumo,24000000,Viajes y turismo,170,No,14
45,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,10,Profesional,9500000,5500000,31000000,59000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,180,No,16
36,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,5,Directivo,9500000,5500000,23000000,50000000,Salario,Sí,2,No,No,Crédito de consumo,20000000,Viajes y turismo,150,No,14
39,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Profesional,10000000,5700000,25000000,55000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,160,No,15
40,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,7,Directivo,11000000,6000000,27000000,59000000,Salario,Sí,2,No,No,Crédito de consumo,21000000,Viajes y turismo,170,No,13
42,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,8,Profesional,10500000,5800000,28000000,60000000,Salario,Sí,2,No,No,Crédito de consumo,24000000,Viajes y turismo,180,No,14
44,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,9,Directivo,10000000,5300000,32000000,58000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,165,No,12
37,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Profesional,11500000,6000000,33000000,62000000,Salario,Sí,2,No,No,Crédito de consumo,25000000,Viajes y turismo,155,No,13
41,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,7,Directivo,12000000,5500000,35000000,61000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,160,No,15
43,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,9,Profesional,11000000,5700000,30000000,59000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,150,No,12
45,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,10,Directivo,11500000,5300000,28000000,58000000,Salario,Sí,2,No,No,Crédito de consumo,24000000,Viajes y turismo,145,No,14
38,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Profesional,9500000,5400000,27000000,60000000,Salario,Sí,2,No,No,Crédito de consumo,25000000,Viajes y turismo,150,No,16
36,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Directivo,9500000,5000000,25000000,55000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,180,No,14
38,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,7,Profesional,10000000,5500000,30000000,58000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,175,No,13
39,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,8,Directivo,10500000,6000000,28000000,59000000,Salario,Sí,2,No,No,Crédito de consumo,24000000,Viajes y turismo,170,No,12
40,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Profesional,9500000,5300000,22000000,60000000,Salario,Sí,2,No,No,Crédito de consumo,21000000,Viajes y turismo,165,No,15
41,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,7,Directivo,10000000,5700000,26000000,60000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,160,No,13
42,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,8,Profesional,11000000,5900000,31000000,61000000,Salario,Sí,2,No,No,Crédito de consumo,25000000,Viajes y turismo,155,No,14
43,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,9,Directivo,9500000,5500000,24000000,57000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,150,No,16
44,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,9,Profesional,11500000,5400000,35000000,63000000,Salario,Sí,2,No,No,Crédito de consumo,24000000,Viajes y turismo,145,No,15
45,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,10,Directivo,11000000,6000000,33000000,62000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,140,No,12
37,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,5,Profesional,12000000,5900000,30000000,61000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,150,No,13
37,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Directivo,9000000,5000000,23000000,58000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,180,No,14
38,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,7,Profesional,9500000,5200000,26000000,59000000,Salario,Sí,2,No,No,Crédito de consumo,24000000,Viajes y turismo,175,No,13
39,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,8,Directivo,10000000,5400000,28000000,60000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,170,No,12
40,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Profesional,8500000,4700000,24000000,62000000,Salario,Sí,2,No,No,Crédito de consumo,21000000,Viajes y turismo,165,No,15
41,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,7,Directivo,9500000,5300000,25000000,61000000,Salario,Sí,2,No,No,Crédito de consumo,24000000,Viajes y turismo,160,No,13
42,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,8,Profesional,9000000,4800000,22000000,64000000,Salario,Sí,2,No,No,Crédito de consumo,25000000,Viajes y turismo,155,No,14
43,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,9,Directivo,10000000,5500000,26000000,63000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,150,No,16
44,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,9,Profesional,9500000,5100000,23000000,65000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,145,No,12
45,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,10,Directivo,10500000,5600000,29000000,66000000,Salario,Sí,2,No,No,Crédito de consumo,24000000,Viajes y turismo,140,No,15
36,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,5,Profesional,9800000,5000000,25000000,64000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,150,No,13
38,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Directivo,8500000,5500000,22000000,55000000,Salario,Sí,2,No,No,Crédito de consumo,21000000,Viajes y turismo,180,No,15
40,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,7,Profesional,9000000,5700000,24000000,59000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,170,No,14
42,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Directivo,9500000,5000000,25000000,60000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,165,No,13
41,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,8,Profesional,8500000,5200000,23000000,61000000,Salario,Sí,2,No,No,Crédito de consumo,24000000,Viajes y turismo,160,No,16
39,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,9,Directivo,10000000,6000000,27000000,62000000,Salario,Sí,2,No,No,Crédito de consumo,25000000,Viajes y turismo,155,No,17
43,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,7,Profesional,8700000,5100000,24000000,63000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,150,No,15
36,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,5,Directivo,8000000,4700000,20000000,65000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,145,No,12
44,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Profesional,9500000,4900000,25000000,64000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,140,No,14
45,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,10,Directivo,10500000,5500000,30000000,67000000,Salario,Sí,2,No,No,Crédito de consumo,24000000,Viajes y turismo,135,No,18
37,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,9,Profesional,9800000,5000000,23000000,66000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,130,No,13
38,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Directivo,8500000,5500000,22000000,55000000,Salario,Sí,2,No,No,Crédito de consumo,21000000,Viajes y turismo,180,No,15
40,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,7,Profesional,9000000,5700000,24000000,59000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,170,No,14
42,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Directivo,9500000,5000000,25000000,60000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,165,No,13
41,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,8,Profesional,8500000,5200000,23000000,61000000,Salario,Sí,2,No,No,Crédito de consumo,24000000,Viajes y turismo,160,No,16
39,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,9,Directivo,10000000,6000000,27000000,62000000,Salario,Sí,2,No,No,Crédito de consumo,25000000,Viajes y turismo,155,No,17
43,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,7,Profesional,8700000,5100000,24000000,63000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,150,No,15
36,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,5,Directivo,8000000,4700000,20000000,65000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,145,No,12
44,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Profesional,9500000,4900000,25000000,64000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,140,No,14
45,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,10,Directivo,10500000,5500000,30000000,67000000,Salario,Sí,2,No,No,Crédito de consumo,24000000,Viajes y turismo,135,No,18
37,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,9,Profesional,9800000,5000000,23000000,66000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,130,No,13
38,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Directivo,8500000,5500000,22000000,55000000,Salario,Sí,2,No,No,Crédito de consumo,21000000,Viajes y turismo,180,No,15
40,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,7,Profesional,9000000,5700000,24000000,59000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,170,No,14
42,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Directivo,9500000,5000000,25000000,60000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,165,No,13
41,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,8,Profesional,8500000,5200000,23000000,61000000,Salario,Sí,2,No,No,Crédito de consumo,24000000,Viajes y turismo,160,No,16
39,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,9,Directivo,10000000,6000000,27000000,62000000,Salario,Sí,2,No,No,Crédito de consumo,25000000,Viajes y turismo,155,No,17
43,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,7,Profesional,8700000,5100000,24000000,63000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,150,No,15
36,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,5,Directivo,8000000,4700000,20000000,65000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,145,No,12
44,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Profesional,9500000,4900000,25000000,64000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,140,No,14
45,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,10,Directivo,10500000,5500000,30000000,67000000,Salario,Sí,2,No,No,Crédito de consumo,24000000,Viajes y turismo,135,No,18
37,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,9,Profesional,9800000,5000000,23000000,66000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,130,No,13
37,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Profesional,9000000,4500000,25000000,55000000,Salario,Sí,2,No,No,Crédito de consumo,20000000,Viajes y turismo,190,No,15
39,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,8,Directivo,8500000,5000000,23000000,60000000,Salario,Sí,2,No,No,Crédito de consumo,21000000,Viajes y turismo,180,No,14
42,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,7,Profesional,9500000,5200000,26000000,58000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,175,No,16
44,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,9,Directivo,10000000,5500000,28000000,63000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,165,No,18
41,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Profesional,8800000,4600000,22000000,61000000,Salario,Sí,2,No,No,Crédito de consumo,20000000,Viajes y turismo,170,No,13
40,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,5,Directivo,9300000,4900000,24000000,64000000,Salario,Sí,2,No,No,Crédito de consumo,21000000,Viajes y turismo,160,No,14
38,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,7,Profesional,9500000,5400000,25000000,59000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,155,No,15
43,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,8,Directivo,10500000,6000000,30000000,65000000,Salario,Sí,2,No,No,Crédito de consumo,24000000,Viajes y turismo,150,No,17
45,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,9,Profesional,9100000,4700000,22000000,66000000,Salario,Sí,2,No,No,Crédito de consumo,25000000,Viajes y turismo,145,No,12
36,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,5,Directivo,8800000,5000000,23000000,67000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,140,No,16
37,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Profesional,9200000,5200000,24000000,59000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,190,No,15
41,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,7,Directivo,10000000,5500000,27000000,63000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,180,No,16
40,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Profesional,9000000,4800000,25000000,61000000,Salario,Sí,2,No,No,Crédito de consumo,20000000,Viajes y turismo,170,No,14
38,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,5,Directivo,8800000,4600000,22000000,64000000,Salario,Sí,2,No,No,Crédito de consumo,21000000,Viajes y turismo,165,No,12
42,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,9,Profesional,9500000,5100000,24000000,65000000,Salario,Sí,2,No,No,Crédito de consumo,24000000,Viajes y turismo,160,No,17
36,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Directivo,10500000,5500000,26000000,67000000,Salario,Sí,2,No,No,Crédito de consumo,25000000,Viajes y turismo,155,No,18
39,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,8,Profesional,9800000,5000000,23000000,62000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,150,No,13
43,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,7,Directivo,10200000,5400000,25000000,65000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,145,No,15
41,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,8,Profesional,9100000,4700000,22000000,64000000,Salario,Sí,2,No,No,Crédito de consumo,20000000,Viajes y turismo,140,No,14
45,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,9,Directivo,11000000,5800000,28000000,69000000,Salario,Sí,2,No,No,Crédito de consumo,24000000,Viajes y turismo,135,No,16
37,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Profesional,9000000,5000000,23000000,61000000,Salario,Sí,2,No,No,Crédito de consumo,22000000,Viajes y turismo,190,No,15
39,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,8,Directivo,9500000,5400000,25000000,64000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,180,No,14
40,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,7,Profesional,8800000,4600000,22000000,60000000,Salario,Sí,2,No,No,Crédito de consumo,21000000,Viajes y turismo,175,No,16
36,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,6,Profesional,9200000,4900000,24000000,59000000,Salario,Sí,2,No,No,Crédito de consumo,24000000,Viajes y turismo,170,No,13
41,Casado,Propia,5,Posgrado,2145,Contrato de trabajo a término indefinido,9,Directivo,10000000,5400000,26000000,65000000,Salario,Sí,2,No,No,Crédito de consumo,25000000,Viajes y turismo,165,No,17
42,Casado,Propia,6,Posgrado,2145,Contrato de trabajo a término indefinido,7,Profesional,10500000,5700000,28000000,67000000,Salario,Sí,2,No,No,Crédito de consumo,23000000,Viajes y turismo,160,No,14
